discipline_title,event_title,slug_game,participant_type,medal_type,athletes,rank_equal,rank_position,country_name,country_code,country_3_letter_code,athlete_url,athlete_full_name,value_unit,value_type,ano,tempo_segundos,distancia_metros,peso_kg
Athletics,800m women,montreal-1976,Athlete,GOLD,,,1,Soviet Union,,URS,https://olympics.com/en/athletes/tatiana-kazankina,Tatiana KAZANKINA,114940,TIME,1976,114.94,,
Athletics,4x400m relay women,montreal-1976,GameTeam,GOLD,,,1,German Democratic Republic (Germany),DDDE,GDR,,,199230,TIME,1976,199.23,,
Athletics,400m women,montreal-1976,Athlete,GOLD,,,1,Poland,PL,POL,https://olympics.com/en/athletes/irena-szewinska,Irena Szewińska,49280,TIME,1976,49.28,,
Athletics,4x100m relay men,montreal-1976,GameTeam,GOLD,,,1,United States of America,US,USA,,,38330,TIME,1976,38.33,,
Athletics,4x100m relay women,montreal-1976,GameTeam,GOLD,,,1,German Democratic Republic (Germany),DDDE,GDR,,,42550,TIME,1976,42.55,,
Athletics,200m women,montreal-1976,Athlete,GOLD,,,1,German Democratic Republic (Germany),DDDE,GDR,https://olympics.com/en/athletes/barbel-eckert-wockel,Bärbel ECKERT-WÖCKEL,22370,TIME,1976,22.37,,
Athletics,20km walk men,montreal-1976,Athlete,GOLD,,,1,Mexico,MX,MEX,https://olympics.com/en/athletes/daniel-bautista-rocha,Daniel BAUTISTA ROCHA,5080600,TIME,1976,5080.6,,
Athletics,marathon men,montreal-1976,Athlete,GOLD,,,1,German Democratic Republic (Germany),DDDE,GDR,https://olympics.com/en/athletes/waldemar-cierpinski,Waldemar CIERPINSKI,7795000,TIME,1976,7795.0,,
Athletics,100m men,munich-1972,Athlete,GOLD,,,1,Soviet Union,,URS,https://olympics.com/en/athletes/valeriy-borzov,Valeriy BORZOV,10140,TIME,1972,10.14,,
Athletics,100m hurdles women,munich-1972,Athlete,GOLD,,,1,German Democratic Republic (Germany),DDDE,GDR,https://olympics.com/en/athletes/annelie-ehrhardt,Annelie EHRHARDT,12590,TIME,1972,12.59,,
Athletics,400m women,munich-1972,Athlete,GOLD,,,1,German Democratic Republic (Germany),DDDE,GDR,https://olympics.com/en/athletes/monika-zehrt,Monika ZEHRT,51080,TIME,1972,51.08,,
Athletics,400m men,munich-1972,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/vincent-edward-matthews,Vincent Edward MATTHEWS,44660,TIME,1972,44.66,,
Athletics,400m hurdles men,munich-1972,Athlete,GOLD,,,1,Uganda,UG,UGA,https://olympics.com/en/athletes/john-akii-bua,John AKII-BUA,47820,TIME,1972,47.82,,
Athletics,4x400m relay men,munich-1972,GameTeam,GOLD,,,1,Kenya,KE,KEN,,,179830,TIME,1972,179.83,,
Athletics,4x100m relay men,munich-1972,GameTeam,GOLD,,,1,United States of America,US,USA,,,38190,TIME,1972,38.19,,
Athletics,110m hurdles men,munich-1972,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/rodney-jr-milburn,Rodney Jr. MILBURN,13240,TIME,1972,13.24,,
Athletics,4x100m relay women,munich-1972,GameTeam,GOLD,,,1,Federal Republic of Germany,DE,FRG,,,42810,TIME,1972,42.81,,
Athletics,800m men,munich-1972,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/dave-wottle,Dave WOTTLE,105860,TIME,1972,105.86,,
Athletics,10000m men,munich-1972,Athlete,GOLD,,,1,Finland,FI,FIN,https://olympics.com/en/athletes/lasse-viren,Lasse VIREN,1658350,TIME,1972,1658.35,,
Athletics,100m women,munich-1972,Athlete,GOLD,,,1,German Democratic Republic (Germany),DDDE,GDR,https://olympics.com/en/athletes/renate-stecher,Renate STECHER,11070,TIME,1972,11.07,,
Athletics,50km walk men,munich-1972,Athlete,GOLD,,,1,Federal Republic of Germany,DE,FRG,https://olympics.com/en/athletes/bernd-kannenberg,Bernd KANNENBERG,14171600,TIME,1972,14171.6,,
Athletics,pentathlon women,munich-1972,Athlete,GOLD,,,1,Great Britain,GB,GBR,https://olympics.com/en/athletes/mary-peters,Mary PETERS,24080,TIME,1972,24.08,,
Athletics,800m women,munich-1972,Athlete,GOLD,,,1,Federal Republic of Germany,DE,FRG,https://olympics.com/en/athletes/hildegard-falck-janze,Hildegard FALCK-JANZE,118550,TIME,1972,118.55,,
Athletics,200m men,munich-1972,Athlete,GOLD,,,1,Soviet Union,,URS,https://olympics.com/en/athletes/valeriy-borzov,Valeriy BORZOV,20000,TIME,1972,20.0,,
Athletics,1500m women,munich-1972,Athlete,GOLD,,,1,Soviet Union,,URS,https://olympics.com/en/athletes/lyudmila-bragina,Lyudmila BRAGINA,241380,TIME,1972,241.38,,
Athletics,marathon men,munich-1972,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/frank-charles-shorter,Frank Charles SHORTER,7939800,TIME,1972,7939.8,,
Athletics,20km walk men,munich-1972,Athlete,GOLD,,,1,German Democratic Republic (Germany),DDDE,GDR,https://olympics.com/en/athletes/peter-frenkel,Peter FRENKEL,5202400,TIME,1972,5202.4,,
Athletics,200m women,munich-1972,Athlete,GOLD,,,1,German Democratic Republic (Germany),DDDE,GDR,https://olympics.com/en/athletes/renate-stecher,Renate STECHER,22400,TIME,1972,22.4,,
Athletics,3000m steeplechase men,munich-1972,Athlete,GOLD,,,1,Kenya,KE,KEN,https://olympics.com/en/athletes/kipchoge-keino,Kipchoge KEINO,503640,TIME,1972,503.64,,
Athletics,1500m men,munich-1972,Athlete,GOLD,,,1,Finland,FI,FIN,https://olympics.com/en/athletes/pekka-vasala,Pekka VASALA,216330,TIME,1972,216.33,,
Athletics,4x400m relay women,munich-1972,GameTeam,GOLD,,,1,German Democratic Republic (Germany),DDDE,GDR,,,202950,TIME,1972,202.95,,
Athletics,5000m men,munich-1972,Athlete,GOLD,,,1,Finland,FI,FIN,https://olympics.com/en/athletes/lasse-viren,Lasse VIREN,806420,TIME,1972,806.42,,
Athletics,decathlon men,munich-1972,Athlete,GOLD,,,1,Soviet Union,,URS,https://olympics.com/en/athletes/nikolai-avilov,Nikolai AVILOV,262800,TIME,1972,262.8,,
Athletics,400m men,mexico-city-1968,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/lee-edward-evans,Lee Edward EVANS,43800,TIME,1968,43.8,,
Athletics,100m women,mexico-city-1968,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/wyomia-tyus,Wyomia TYUS,11000,TIME,1968,11.0,,
Athletics,decathlon men,mexico-city-1968,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/bill-toomey,Bill TOOMEY,297100,TIME,1968,297.1,,
Athletics,4x400m relay men,mexico-city-1968,GameTeam,GOLD,,,1,United States of America,US,USA,,,176100,TIME,1968,176.1,,
Athletics,100m men,mexico-city-1968,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/james-ray-hines,James Ray HINES,9900,TIME,1968,9.9,,
Athletics,pentathlon women,mexico-city-1968,Athlete,GOLD,,,1,Federal Republic of Germany,DE,FRG,https://olympics.com/en/athletes/ingrid-becker-mickler,Ingrid BECKER-MICKLER,23500,TIME,1968,23.5,,
Athletics,4x100m relay women,mexico-city-1968,GameTeam,GOLD,,,1,United States of America,US,USA,,,42800,TIME,1968,42.8,,
Athletics,1500m men,mexico-city-1968,Athlete,GOLD,,,1,Kenya,KE,KEN,https://olympics.com/en/athletes/kipchoge-keino,Kipchoge KEINO,214900,TIME,1968,214.9,,
Athletics,400m hurdles men,mexico-city-1968,Athlete,GOLD,,,1,Great Britain,GB,GBR,https://olympics.com/en/athletes/david-peter-hemery,David Peter HEMERY,48100,TIME,1968,48.1,,
Athletics,400m women,mexico-city-1968,Athlete,GOLD,,,1,France,FR,FRA,https://olympics.com/en/athletes/colette-besson,Colette BESSON,52000,TIME,1968,52.0,,
Athletics,5000m men,mexico-city-1968,Athlete,GOLD,,,1,Tunisia,TN,TUN,https://olympics.com/en/athletes/mohamed-gammoudi,Mohamed GAMMOUDI,845000,TIME,1968,845.0,,
Athletics,20km walk men,mexico-city-1968,Athlete,GOLD,,,1,Soviet Union,,URS,,Volodymyr Holubnychiy,5638400,TIME,1968,5638.4,,
Athletics,200m women,mexico-city-1968,Athlete,GOLD,,,1,Poland,PL,POL,https://olympics.com/en/athletes/irena-szewinska,Irena Szewińska,22500,TIME,1968,22.5,,
Athletics,110m hurdles men,mexico-city-1968,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/willie-davenport,Willie DAVENPORT,13300,TIME,1968,13.3,,
Athletics,marathon men,mexico-city-1968,Athlete,GOLD,,,1,Ethiopia,ET,ETH,https://olympics.com/en/athletes/mamo-wolde,Mamo WOLDE,8426400,TIME,1968,8426.4,,
Athletics,3000m steeplechase men,mexico-city-1968,Athlete,GOLD,,,1,Kenya,KE,KEN,https://olympics.com/en/athletes/amos-kipwabok-biwott,Amos Kipwabok BIWOTT,531000,TIME,1968,531.0,,
Athletics,800m women,mexico-city-1968,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/madeline-manning,Madeline MANNING,120900,TIME,1968,120.9,,
Athletics,80m hurdles women,mexico-city-1968,Athlete,GOLD,,,1,Australia,AU,AUS,https://olympics.com/en/athletes/maureen-caird,Maureen CAIRD,10300,TIME,1968,10.3,,
Athletics,10000m men,mexico-city-1968,Athlete,GOLD,,,1,Kenya,KE,KEN,https://olympics.com/en/athletes/nabiba-naftali-temu,Nabiba Naftali TEMU,1767400,TIME,1968,1767.4,,
Athletics,800m men,mexico-city-1968,Athlete,GOLD,,,1,Australia,AU,AUS,https://olympics.com/en/athletes/ralph-doubell,Ralph DOUBELL,104300,TIME,1968,104.3,,
Athletics,200m men,mexico-city-1968,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/thomas-c-smith,Thomas C. SMITH,19800,TIME,1968,19.8,,
Athletics,4x100m relay men,mexico-city-1968,GameTeam,GOLD,,,1,United States of America,US,USA,,,38200,TIME,1968,38.2,,
Athletics,50km walk men,mexico-city-1968,Athlete,GOLD,,,1,German Democratic Republic (Germany),DDDE,GDR,https://olympics.com/en/athletes/christoph-hohne,Christoph HÖHNE,15613600,TIME,1968,15613.6,,
Athletics,20km walk men,tokyo-1964,Athlete,GOLD,,,1,Great Britain,GB,GBR,https://olympics.com/en/athletes/kenneth-joseph-matthews,Kenneth Joseph MATTHEWS,5374000,TIME,1964,5374.0,,
Athletics,110m hurdles men,tokyo-1964,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/hayes-jones,Hayes JONES,13600,TIME,1964,13.6,,
Athletics,50km walk men,tokyo-1964,Athlete,GOLD,,,1,Italy,IT,ITA,https://olympics.com/en/athletes/abdon-pamich,Abdon PAMICH,15072400,TIME,1964,15072.4,,
Athletics,decathlon men,tokyo-1964,Athlete,GOLD,,,1,Germany,DE,GER,https://olympics.com/en/athletes/willi-holdorf,Willi HOLDORF,274300,TIME,1964,274.3,,
Athletics,400m hurdles men,tokyo-1964,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/warren-rex-jay-cawley,Warren (Rex) Jay CAWLEY,49600,TIME,1964,49.6,,
Athletics,800m women,tokyo-1964,Athlete,GOLD,,,1,Great Britain,GB,GBR,https://olympics.com/en/athletes/ann-elizabeth-packer,Ann Elizabeth PACKER,121100,TIME,1964,121.1,,
Athletics,marathon men,tokyo-1964,Athlete,GOLD,,,1,Ethiopia,ET,ETH,https://olympics.com/en/athletes/abebe-bikila,Abebe BIKILA,7931200,TIME,1964,7931.2,,
Athletics,pentathlon women,tokyo-1964,Athlete,GOLD,,,1,Soviet Union,,URS,https://olympics.com/en/athletes/iryna-press,Iryna PRESS,24700,TIME,1964,24.7,,
Athletics,400m men,tokyo-1964,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/mike-larrabee,Mike LARRABEE,45100,TIME,1964,45.1,,
Athletics,200m women,tokyo-1964,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/edith-marie-mcguire,Edith Marie MCGUIRE,23000,TIME,1964,23.0,,
Athletics,800m men,tokyo-1964,Athlete,GOLD,,,1,New Zealand,NZ,NZL,https://olympics.com/en/athletes/peter-snell,Peter SNELL,105100,TIME,1964,105.1,,
Athletics,100m women,tokyo-1964,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/wyomia-tyus,Wyomia TYUS,11400,TIME,1964,11.4,,
Athletics,3000m steeplechase men,tokyo-1964,Athlete,GOLD,,,1,Belgium,BE,BEL,https://olympics.com/en/athletes/gaston-roelants,Gaston ROELANTS,510800,TIME,1964,510.8,,
Athletics,4x100m relay women,tokyo-1964,GameTeam,GOLD,,,1,Poland,PL,POL,,,43600,TIME,1964,43.6,,
Athletics,10000m men,tokyo-1964,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/billy-mills,Billy MILLS,1704400,TIME,1964,1704.4,,
Athletics,1500m men,tokyo-1964,Athlete,GOLD,,,1,New Zealand,NZ,NZL,https://olympics.com/en/athletes/peter-snell,Peter SNELL,218100,TIME,1964,218.1,,
Athletics,80m hurdles women,tokyo-1964,Athlete,GOLD,,,1,Germany,DE,GER,https://olympics.com/en/athletes/karin-richert-balzer,Karin RICHERT-BALZER,10500,TIME,1964,10.5,,
Athletics,5000m men,tokyo-1964,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/robert-keyser-schul,Robert Keyser SCHUL,828800,TIME,1964,828.8,,
Athletics,4x100m relay men,tokyo-1964,GameTeam,GOLD,,,1,United States of America,US,USA,,,39000,TIME,1964,39.0,,
Athletics,200m men,tokyo-1964,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/henry-carr,Henry CARR,20300,TIME,1964,20.3,,
Athletics,400m women,tokyo-1964,Athlete,GOLD,,,1,Australia,AU,AUS,https://olympics.com/en/athletes/betty-cuthbert,Betty CUTHBERT,52000,TIME,1964,52.0,,
Athletics,4x400m relay men,tokyo-1964,GameTeam,GOLD,,,1,United States of America,US,USA,,,180700,TIME,1964,180.7,,
Athletics,100m men,tokyo-1964,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/robert-hayes,Robert HAYES,10000,TIME,1964,10.0,,
Athletics,20km walk men,rome-1960,Athlete,GOLD,,,1,Soviet Union,,URS,,Volodymyr Holubnychiy,5647200,TIME,1960,5647.2,,
Athletics,400m hurdles men,rome-1960,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/glenn-ashby-davis,Glenn Ashby DAVIS,49300,TIME,1960,49.3,,
Athletics,100m men,rome-1960,Athlete,GOLD,,,1,Germany,DE,GER,https://olympics.com/en/athletes/armin-hary,Armin HARY,10200,TIME,1960,10.2,,
Athletics,80m hurdles women,rome-1960,Athlete,GOLD,,,1,Soviet Union,,URS,https://olympics.com/en/athletes/iryna-press,Iryna PRESS,10800,TIME,1960,10.8,,
Athletics,marathon men,rome-1960,Athlete,GOLD,,,1,Ethiopia,ET,ETH,https://olympics.com/en/athletes/abebe-bikila,Abebe BIKILA,8116200,TIME,1960,8116.2,,
Athletics,50km walk men,rome-1960,Athlete,GOLD,,,1,Great Britain,GB,GBR,https://olympics.com/en/athletes/donald-james-thompson,Donald James THOMPSON,15930000,TIME,1960,15930.0,,
Athletics,110m hurdles men,rome-1960,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/lee-calhoun,Lee CALHOUN,13800,TIME,1960,13.8,,
Athletics,3000m steeplechase men,rome-1960,Athlete,GOLD,,,1,Poland,PL,POL,https://olympics.com/en/athletes/zdzislaw-krzyszkowiak,Zdzislaw KRZYSZKOWIAK,514200,TIME,1960,514.2,,
Athletics,200m women,rome-1960,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/wilma-rudolph,Wilma RUDOLPH,24000,TIME,1960,24.0,,
Athletics,decathlon men,rome-1960,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/rafer-lewis-johnson,Rafer Lewis JOHNSON,289700,TIME,1960,289.7,,
Athletics,4x100m relay men,rome-1960,GameTeam,GOLD,,,1,Germany,DE,GER,,,39500,TIME,1960,39.5,,
Athletics,100m women,rome-1960,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/wilma-rudolph,Wilma RUDOLPH,11.0w,TIME,1960,11.5,,
Athletics,400m men,rome-1960,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/otis-crandall-davis,Otis Crandall DAVIS,44900,TIME,1960,44.9,,
Athletics,4x400m relay men,rome-1960,GameTeam,GOLD,,,1,United States of America,US,USA,,,182200,TIME,1960,182.2,,
Athletics,800m women,rome-1960,Athlete,GOLD,,,1,Soviet Union,,URS,,Liudmyla Lysenko,124300,TIME,1960,124.3,,
Athletics,4x100m relay women,rome-1960,GameTeam,GOLD,,,1,United States of America,US,USA,,,44500,TIME,1960,44.5,,
Athletics,1500m men,rome-1960,Athlete,GOLD,,,1,Australia,AU,AUS,https://olympics.com/en/athletes/herbert-elliott,Herbert ELLIOTT,215600,TIME,1960,215.6,,
Athletics,10000m men,rome-1960,Athlete,GOLD,,,1,Soviet Union,,URS,https://olympics.com/en/athletes/pyotr-bolotnikov,Pyotr BOLOTNIKOV,1712200,TIME,1960,1712.2,,
Athletics,200m men,rome-1960,Athlete,GOLD,,,1,Italy,IT,ITA,https://olympics.com/en/athletes/livio-berruti,Livio BERRUTI,20500,TIME,1960,20.5,,
Athletics,5000m men,rome-1960,Athlete,GOLD,,,1,New Zealand,NZ,NZL,https://olympics.com/en/athletes/murray-gordon-halberg,Murray Gordon HALBERG,823400,TIME,1960,823.4,,
Athletics,800m men,rome-1960,Athlete,GOLD,,,1,New Zealand,NZ,NZL,https://olympics.com/en/athletes/peter-snell,Peter SNELL,106300,TIME,1960,106.3,,
Athletics,100m women,melbourne-1956,Athlete,GOLD,,,1,Australia,AU,AUS,https://olympics.com/en/athletes/betty-cuthbert,Betty CUTHBERT,11500,TIME,1956,11.5,,
Athletics,400m men,melbourne-1956,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/charles-lamont-jenkins,Charles Lamont JENKINS,46700,TIME,1956,46.7,,
Athletics,1500m men,melbourne-1956,Athlete,GOLD,,,1,Ireland,IE,IRL,https://olympics.com/en/athletes/ronald-michael-delany,Ronald Michael DELANY,221200,TIME,1956,221.2,,
Athletics,80m hurdles women,melbourne-1956,Athlete,GOLD,,,1,Australia,AU,AUS,https://olympics.com/en/athletes/shirley-strickland-de-la-hunty,Shirley STRICKLAND-DE LA HUNTY,10700,TIME,1956,10.7,,
Athletics,800m men,melbourne-1956,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/thomas-william-courtney,Thomas William COURTNEY,107700,TIME,1956,107.7,,
Athletics,3000m steeplechase men,melbourne-1956,Athlete,GOLD,,,1,Great Britain,GB,GBR,https://olympics.com/en/athletes/christopher-william-brasher,Christopher William BRASHER,521200,TIME,1956,521.2,,
Athletics,400m hurdles men,melbourne-1956,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/glenn-ashby-davis,Glenn Ashby DAVIS,50100,TIME,1956,50.1,,
Athletics,200m men,melbourne-1956,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/bobby-morrow,Bobby MORROW,20600,TIME,1956,20.6,,
Athletics,110m hurdles men,melbourne-1956,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/lee-calhoun,Lee CALHOUN,13500,TIME,1956,13.5,,
Athletics,marathon men,melbourne-1956,Athlete,GOLD,,,1,France,FR,FRA,https://olympics.com/en/athletes/alain-mimoun,Alain MIMOUN,8700000,TIME,1956,8700.0,,
Athletics,decathlon men,melbourne-1956,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/milton-gray-campbell,Milton Gray CAMPBELL,290600,TIME,1956,290.6,,
Athletics,4x100m relay men,melbourne-1956,GameTeam,GOLD,,,1,United States of America,US,USA,,,39500,TIME,1956,39.5,,
Athletics,4x400m relay men,melbourne-1956,GameTeam,GOLD,,,1,United States of America,US,USA,,,184800,TIME,1956,184.8,,
Athletics,200m women,melbourne-1956,Athlete,GOLD,,,1,Australia,AU,AUS,https://olympics.com/en/athletes/betty-cuthbert,Betty CUTHBERT,23400,TIME,1956,23.4,,
Athletics,10000m men,melbourne-1956,Athlete,GOLD,,,1,Soviet Union,,URS,https://olympics.com/en/athletes/vladimir-kuts,Vladimir KUTS,1725600,TIME,1956,1725.6,,
Athletics,4x100m relay women,melbourne-1956,GameTeam,GOLD,,,1,Australia,AU,AUS,,,44500,TIME,1956,44.5,,
Athletics,20km walk men,melbourne-1956,Athlete,GOLD,,,1,Soviet Union,,URS,https://olympics.com/en/athletes/leonid-spirin,Leonid SPIRIN,5487400,TIME,1956,5487.4,,
Athletics,50km walk men,melbourne-1956,Athlete,GOLD,,,1,New Zealand,NZ,NZL,https://olympics.com/en/athletes/norman-richard-read,Norman Richard READ,16242800,TIME,1956,16242.8,,
Athletics,5000m men,melbourne-1956,Athlete,GOLD,,,1,Soviet Union,,URS,https://olympics.com/en/athletes/vladimir-kuts,Vladimir KUTS,819600,TIME,1956,819.6,,
Athletics,100m men,melbourne-1956,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/bobby-morrow,Bobby MORROW,10500,TIME,1956,10.5,,
Athletics,4x100m relay men,helsinki-1952,GameTeam,GOLD,,,1,United States of America,US,USA,,,40100,TIME,1952,40.1,,
Athletics,200m men,helsinki-1952,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/andrew-william-stanfield,Andrew William STANFIELD,20700,TIME,1952,20.7,,
Athletics,400m men,helsinki-1952,Athlete,GOLD,,,1,Jamaica,JM,JAM,https://olympics.com/en/athletes/vincent-george-rhoden,Vincent George RHODEN,45900,TIME,1952,45.9,,
Athletics,200m women,helsinki-1952,Athlete,GOLD,,,1,Australia,AU,AUS,https://olympics.com/en/athletes/marjorie-jackson,Marjorie JACKSON,23700,TIME,1952,23.7,,
Athletics,800m men,helsinki-1952,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/malvin-groston-whitfield,Malvin Groston WHITFIELD,109200,TIME,1952,109.2,,
Athletics,50km walk men,helsinki-1952,Athlete,GOLD,,,1,Italy,IT,ITA,https://olympics.com/en/athletes/giuseppe-dordoni,Giuseppe DORDONI,16087800,TIME,1952,16087.8,,
Athletics,marathon men,helsinki-1952,Athlete,GOLD,,,1,Czechoslovakia,CSHH,TCH,https://olympics.com/en/athletes/emil-zatopek,Emil ZATOPEK,8583200,TIME,1952,8583.2,,
Athletics,400m hurdles men,helsinki-1952,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/charles-hewes-jr-moore,Charles Hewes Jr. MOORE,50800,TIME,1952,50.8,,
Athletics,110m hurdles men,helsinki-1952,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/harrison-dillard,Harrison DILLARD,13700,TIME,1952,13.7,,
Athletics,5000m men,helsinki-1952,Athlete,GOLD,,,1,Czechoslovakia,CSHH,TCH,https://olympics.com/en/athletes/emil-zatopek,Emil ZATOPEK,846600,TIME,1952,846.6,,
Athletics,4x400m relay men,helsinki-1952,GameTeam,GOLD,,,1,Jamaica,JM,JAM,,,183900,TIME,1952,183.9,,
Athletics,10000m men,helsinki-1952,Athlete,GOLD,,,1,Czechoslovakia,CSHH,TCH,https://olympics.com/en/athletes/emil-zatopek,Emil ZATOPEK,1757000,TIME,1952,1757.0,,
Athletics,3000m steeplechase men,helsinki-1952,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/horace-iii-ashenfelter,Horace III ASHENFELTER,525400,TIME,1952,525.4,,
Athletics,10000m walk men,helsinki-1952,Athlete,GOLD,,,1,Sweden,SE,SWE,https://olympics.com/en/athletes/john-mikaelsson,John MIKAELSSON,2702800,TIME,1952,2702.8,,
Athletics,decathlon men,helsinki-1952,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/robert-mathias,Robert MATHIAS,290800,TIME,1952,290.8,,
Athletics,100m men,helsinki-1952,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/lindy-remigino,Lindy REMIGINO,10400,TIME,1952,10.4,,
Athletics,100m women,helsinki-1952,Athlete,GOLD,,,1,Australia,AU,AUS,https://olympics.com/en/athletes/marjorie-jackson,Marjorie JACKSON,11500,TIME,1952,11.5,,
Athletics,80m hurdles women,helsinki-1952,Athlete,GOLD,,,1,Australia,AU,AUS,https://olympics.com/en/athletes/shirley-strickland-de-la-hunty,Shirley STRICKLAND-DE LA HUNTY,10900,TIME,1952,10.9,,
Athletics,1500m men,helsinki-1952,Athlete,GOLD,,,1,Luxembourg,LU,LUX,https://olympics.com/en/athletes/joseph-barthel,Joseph BARTHEL,225200,TIME,1952,225.2,,
Athletics,4x100m relay women,helsinki-1952,GameTeam,GOLD,,,1,United States of America,US,USA,,,45900,TIME,1952,45.9,,
Athletics,100m women,london-1948,Athlete,GOLD,,,1,Netherlands,NL,NED,https://olympics.com/en/athletes/fanny-blankers-koen,Fanny BLANKERS-KOEN,11900,TIME,1948,11.9,,
Athletics,800m men,london-1948,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/malvin-groston-whitfield,Malvin Groston WHITFIELD,109200,TIME,1948,109.2,,
Athletics,400m men,london-1948,Athlete,GOLD,,,1,Jamaica,JM,JAM,https://olympics.com/en/athletes/arthur-wint,Arthur WINT,46200,TIME,1948,46.2,,
Athletics,200m women,london-1948,Athlete,GOLD,,,1,Netherlands,NL,NED,https://olympics.com/en/athletes/fanny-blankers-koen,Fanny BLANKERS-KOEN,24400,TIME,1948,24.4,,
Athletics,10000m walk men,london-1948,Athlete,GOLD,,,1,Sweden,SE,SWE,https://olympics.com/en/athletes/john-mikaelsson,John MIKAELSSON,2713200,TIME,1948,2713.2,,
Athletics,3000m steeplechase men,london-1948,Athlete,GOLD,,,1,Sweden,SE,SWE,https://olympics.com/en/athletes/tore-sjostrand,Tore SJÖSTRAND,544600,TIME,1948,544.6,,
Athletics,100m men,london-1948,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/harrison-dillard,Harrison DILLARD,10300,TIME,1948,10.3,,
Athletics,4x100m relay women,london-1948,GameTeam,GOLD,,,1,Netherlands,NL,NED,,,47500,TIME,1948,47.5,,
Athletics,1500m men,london-1948,Athlete,GOLD,,,1,Sweden,SE,SWE,https://olympics.com/en/athletes/henry-eriksson,Henry ERIKSSON,229800,TIME,1948,229.8,,
Athletics,110m hurdles men,london-1948,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/william-franklin-iii-porter,William Franklin III PORTER,13900,TIME,1948,13.9,,
Athletics,80m hurdles women,london-1948,Athlete,GOLD,,,1,Netherlands,NL,NED,https://olympics.com/en/athletes/fanny-blankers-koen,Fanny BLANKERS-KOEN,11200,TIME,1948,11.2,,
Athletics,400m hurdles men,london-1948,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/roy-braxton-cochran,Roy Braxton COCHRAN,51100,TIME,1948,51.1,,
Athletics,5000m men,london-1948,Athlete,GOLD,,,1,Belgium,BE,BEL,https://olympics.com/en/athletes/gaston-etienne-reiff,Gaston Etienne REIFF,857600,TIME,1948,857.6,,
Athletics,4x400m relay men,london-1948,GameTeam,GOLD,,,1,United States of America,US,USA,,,190400,TIME,1948,190.4,,
